กำหนดส่ง,แผ่นหน้า,"ลอน C",แผ่นกลาง,"ลอน B",แผ่นหลัง,จน.ชั้น,กว้างผลิต,ยาวผลิต,ทับเส้นซ้าย,ทับเส้นกลาง,ทับเส้นขวา,เลขที่ใบสั่งขาย,ชนิดส่วนประกอบ,จำนวนสั่งขาย,จำนวนสั่งผลิต,ประเภททับเส้น,สถานะใบสั่ง,"% ที่เกิน"
2024/03/11,KS161,CM112,CM112,CM112,KB160,5,600,1700,187,226,187,12181169431,A,1000,1100,N,A,10
2024/03/11,KS161,CM127,,,KB120,3,355,922,67,221,67,12181168873,A,8580,9000,N,Y,5
2024/03/11,KS161,CM127,,,KB120,3,828,1819,180,468,180,12181169623,A,600,660,N,Y,10
2024/03/11,KS161,CM127,,,KB160,3,548,1208,127,294,127,12181169613,A,1000,1100,N,Y,10
2024/03/11,KS161,CM127,CM127,CM127,KB120,5,375,1060,92,191,92,12181168841,A,1380,1510,N,Y,10
2024/03/11,KS161,CM127,CM127,CM127,KB120,5,375,1060,92,191,92,12181168867,A,1380,1510,N,Y,10
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,403,1400,104,195,104,12181168771,E,4800,5040,N,Y,5
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,405,1346,126,153,126,12181169426,E,3520,3690,N,Y,5
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,408,1190,106,196,106,12181168770,E,7350,7710,N,Y,5
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,418,1190,106,206,106,12181169421,E,1680,1840,N,Y,10
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,418,1190,107,204,107,12181169388,E,1810,1990,N,Y,10
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,423,1480,119,185,119,12181168952,E,800,880,N,Y,10
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,438,1370,126,186,126,12181169419,E,5520,5790,N,Y,5
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,445,1370,130,185,130,12181169367,A,150,160,N,Y,10
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,455,1520,125,205,125,12181168645,A,2000,2200,N,Y,10
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,455,1520,125,205,125,12181169125,A,1600,1760,N,Y,10
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,455,1520,125,205,125,12181169126,A,2400,2520,N,Y,5
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,455,1520,125,205,125,12181169130,A,27600,28150,N,A,2
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,463,1550,129,205,129,12181169142,E,6800,7140,N,Y,5
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,508,1244,121,266,121,12181168767,E,3000,3150,N,Y,5
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,508,1244,121,266,121,12181169332,E,560,610,N,Y,10
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,508,1244,122,264,122,12181169369,E,28810,29380,N,Y,2
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,523,1510,129,265,129,12181169136,E,6000,6300,N,Y,5
2024/03/11,KS161,CM127,CM127,CM127,KB160,5,545,1310,137,271,137,12181168877,A,500,550,N,Y,10
2024/03/11,KS161,CM147,,,KB160,3,457,1334,122,213,122,12181169105,E,3000,3150,N,Y,5
2024/03/11,KS161,CM147,,,KB160,3,457,1334,122,213,122,12181169403,E,4740,4970,N,Y,5
2024/03/11,KS161,CM147,,,KB160,3,458,1334,123,212,123,12181169368,E,1920,2110,N,Y,10
2024/03/11,KS161,CM147,,,KB230,3,405,1468,120,165,120,12181169430,E,1020,1120,N,A,10
2024/03/11,KS161,CM147,,,KB230,3,405,1468,120,165,120,12181169699,E,940,1030,N,Y,10
2024/03/11,KS161,CM147,,,KB230,3,406,1468,120,166,120,12181169356,E,6880,7220,N,Y,5
2024/03/11,KS161,CM147,,,KB230,3,578,1345,143,292,143,12181169104,E,750,820,N,Y,10
2024/03/11,KS161,CM147,,,KB230,3,578,1345,143,292,143,12181169109,E,750,820,N,Y,10
2024/03/11,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181169039,E,2420,2540,N,Y,5
2024/03/11,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181169041,E,2410,2530,N,Y,5
2024/03/11,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181169050,E,6020,6320,N,Y,5
2024/03/11,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181169697,E,280,300,N,A,10
2024/03/11,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181169698,E,200,220,N,Y,10
2024/03/11,KS161,CM147,CM147,CM147,KB230,5,463,1300,144,175,144,12181169080,E,1270,1390,X,Y,10
2024/03/11,KS161,CM147,CM147,CM147,KB230,5,470,1300,147,176,147,12181169383,A,7410,7780,N,Y,5
2024/03/11,KS161,CM147,CM147,CM147,KB230,5,470,1300,147,176,147,12181169390,A,630,690,N,Y,10
2024/03/11,KS161,CM147,CM147,CM147,KB230,5,470,1300,147,176,147,12181169392,A,4340,4550,N,Y,5
2024/03/11,KS161,CM147,CM147,CM147,KB230,5,470,1300,147,176,147,12181169696,A,1020,1120,N,Y,10
2024/03/11,KS161,CM147,CM147,CM147,KB230,5,568,1450,136,296,136,12181169116,E,2400,2520,N,A,5
2024/03/11,KS231,CM127,,,KB160,3,300,793,76,148,76,12181168769,A,1540,1840,X,Y,20
2024/03/11,KS231,CM127,,,KB160,3,350,922,67,216,67,12181168871,A,6680,7010,N,Y,5
2024/03/11,KS231,CM127,,,KB160,3,355,922,67,221,67,12181168886,A,7320,7680,N,A,5
2024/03/11,KS231,CM127,,,KB160,3,421,931,95,231,95,12181169043,E,500,600,N,Y,20
2024/03/11,KS231,CM127,,,KB160,3,421,931,95,231,95,12181169044,E,1000,1200,N,Y,20
2024/03/11,KS231,CM127,,,KB160,3,507,1228,144,219,144,12181169465,A,4100,4300,X,Y,5
2024/03/11,KS231,CM127,,,KB160,3,549,1319,109,331,109,12181169424,E,26860,27390,N,Y,2
2024/03/11,KS231,CM127,,,KB160,3,556,1319,112,332,112,12181169334,A,1780,1950,X,Y,10
2024/03/11,KS231,CM127,,,KB160,3,593,1403,593,0,0,12181168882,G,1320,1450,Y,A,10
2024/03/11,KS231,CM127,,,KB160,3,593,1403,593,0,0,12181168883,G,320,350,Y,A,10
2024/03/11,KS231,CM127,,,KB160,3,828,1333,828,0,0,12181169052,G,620,740,Y,Y,20
2024/03/11,KS231,CM127,,,KB230,3,325,987,96,133,96,12181169683,A,2200,2310,N,Y,5
2024/03/11,KS231,CM127,,,KB230,3,336,1003,100,136,100,12181169684,A,2100,2200,N,Y,5
2024/03/11,KS231,CM127,,,KB230,3,379,1123,113,153,113,12181168651,A,600,660,N,Y,10
2024/03/11,KS231,CM127,,,KB230,3,394,841,83,228,83,12181168773,A,800,880,N,Y,10
2024/03/11,KS231,CM127,,,KB230,3,394,841,83,228,83,12181168775,A,1060,1160,N,Y,10
2024/03/11,KS231,CM127,,,KB230,3,396,948,81,234,81,12181168804,E,1180,1290,N,Y,10
2024/03/11,KS231,CM127,,,KB230,3,403,948,85,233,85,12181169509,A,1600,1760,N,Y,10
2024/03/11,KS231,CM127,,,KB230,3,515,1337,131,253,131,12181169320,A,3440,3610,N,Y,5
2024/03/11,KS231,CM127,,,KB230,3,515,1337,131,253,131,12181169321,A,3400,3570,N,Y,5
2024/03/11,KS231,CM127,,,KB230,3,515,1337,131,253,131,12181169322,A,1680,1840,N,Y,10
2024/03/11,KS231,CM127,,,KB230,3,515,1337,131,253,131,12181169323,A,3400,3570,N,Y,5
2024/03/11,KS231,CM127,,,KB230,3,653,1654,163,327,163,12181169706,A,260,280,X,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,242,800,78,86,78,12181169059,A,7390,8860,N,Y,20
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,370,900,90,190,90,12181169220,A,2900,3040,N,A,5
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181169239,A,500,550,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181169482,A,1500,1650,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181169489,A,1500,1650,N,A,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181169505,A,1500,1650,N,A,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,395,910,80,235,80,12181169506,A,1500,1650,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,398,1130,87,224,87,12181169221,A,8280,8690,N,Y,5
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,403,952,86,231,86,12181169172,E,1660,1820,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,403,952,86,231,86,12181169200,E,780,850,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,403,952,86,231,86,12181169210,E,2500,2620,N,Y,5
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,408,1154,92,224,92,12181169171,A,1620,1780,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,410,952,90,230,90,12181169193,A,620,680,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,410,952,90,230,90,12181169195,A,700,770,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,410,952,90,230,90,12181169196,A,2130,2230,N,Y,5
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,410,952,90,230,90,12181169197,A,530,580,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,410,953,90,230,90,12181169187,A,570,620,N,A,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,410,953,90,230,90,12181169189,A,530,580,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,440,1110,100,240,100,12181169528,A,4120,4320,N,Y,5
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,440,1190,100,240,100,12181169547,A,1120,1230,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,440,1190,100,240,100,12181169548,A,1110,1220,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,440,1190,100,240,100,12181169550,A,990,1080,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,455,1260,102,251,102,12181169555,A,1190,1300,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,457,1054,106,245,106,12181169468,A,1260,1380,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,457,1054,106,245,106,12181169470,A,1270,1390,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,465,1250,110,245,110,12181169479,A,2020,2120,N,Y,5
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,465,1250,110,245,110,12181169480,A,1140,1250,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181169471,A,720,790,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181169512,A,2260,2370,N,Y,5
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181169543,A,850,930,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,470,1260,112,246,112,12181169585,A,720,790,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,473,1272,114,245,114,12181169148,A,1500,1650,X,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,473,1272,114,245,114,12181169149,A,1500,1650,X,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,498,1350,122,254,122,12181169120,E,7200,7560,N,Y,5
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,505,1340,107,291,107,12181169031,A,1760,1930,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,519,1120,132,255,132,12181169086,A,1000,1100,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,526,1256,139,248,139,12181168799,A,800,880,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,526,1256,139,248,139,12181169476,A,680,740,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,526,1256,139,248,139,12181169515,A,4450,4670,N,Y,5
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,526,1256,139,248,139,12181169560,A,700,770,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,526,1256,139,248,139,12181169561,A,740,810,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,535,1280,145,245,145,12181168803,A,1200,1320,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,535,1280,145,245,145,12181169513,A,2870,3010,N,Y,5
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,535,1280,145,245,145,12181169514,A,690,750,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,538,1262,149,240,149,12181169518,A,1690,1850,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,538,1262,149,240,149,12181169519,A,1550,1700,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,538,1262,149,240,149,12181169520,A,800,880,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,548,1490,132,284,132,12181168501,E,970,1060,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,555,1420,155,245,155,12181169707,A,230,250,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,637,1238,146,345,146,12181169146,A,1000,1100,X,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB160,5,637,1238,146,345,146,12181169147,A,1000,1100,X,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB230,5,440,1100,105,230,105,12181168900,A,6030,6330,N,A,5
2024/03/11,KS231,CM127,CM127,CM127,KB230,5,460,1100,106,248,106,12181169174,E,1500,1650,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB230,5,484,1148,111,262,111,12181169491,A,1630,1790,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB230,5,484,1148,111,262,111,12181169492,A,1630,1790,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB230,5,484,1148,111,262,111,12181169495,A,1630,1790,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB230,5,502,1230,131,240,131,12181169169,E,710,780,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB230,5,502,1230,131,240,131,12181169170,E,710,780,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB230,5,518,1580,162,194,162,12181168504,E,1050,1150,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB230,5,518,1580,162,194,162,12181169385,E,1710,1880,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB230,5,553,1260,131,291,131,12181168777,A,1720,1890,X,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB230,5,616,1726,163,290,163,12181169619,A,2000,2200,N,Y,10
2024/03/11,KS231,CM127,CM127,CM127,KB230,5,629,1188,132,365,132,12181169700,A,1200,1320,N,Y,10
2024/03/11,KS231,CM147,,,KB230,3,450,1348,133,184,133,12181169107,E,2000,2200,N,Y,10
2024/03/11,KS231,CM147,,,KB230,3,453,1463,125,203,125,12181169398,E,760,830,N,Y,10
2024/03/11,KS231,CM147,,,KB230,3,453,1463,125,203,125,12181168502,E,880,960,W,Y,10
2024/03/11,KS231,CM147,,,KB230,3,453,1463,125,203,125,12181169382,E,4940,5180,W,Y,5
2024/03/11,KS231,CM147,,,KB230,3,457,1348,137,183,137,12181169102,A,4000,4200,N,Y,5
2024/03/11,KS231,CM147,,,KB230,3,511,1348,137,237,137,12181168500,A,1020,1120,N,Y,10
2024/03/11,KS231,CM147,CM147,CM147,KB160,5,523,1110,119,285,119,12181168638,E,5200,5460,N,Y,5
2024/03/11,KS231,CM147,CM147,CM147,KB160,5,523,1110,119,285,119,12181169124,E,8400,8820,N,Y,5
2024/03/11,KS231,CM147,CM147,CM147,KB160,5,595,1550,140,315,140,12181168989,A,400,440,N,Y,10
2024/03/11,KS231,CM147,CM147,CM147,KB230,5,500,1540,172,156,172,12181169364,A,17300,17640,N,Y,2
2024/03/11,KS231,CM147,CM147,CM147,KB230,5,505,1270,130,245,130,12181169708,A,500,550,N,Y,10
2024/03/11,KS231,CM197,,,KB230,3,284,674,56,172,56,12181168779,A,4450,4670,N,Y,5
2024/03/11,KS231,CM197,,,KB230,3,284,674,56,172,56,12181168780,A,3340,3500,N,Y,5
2024/03/11,KS231,CM197,,,KB230,3,284,674,56,172,56,12181168796,A,3340,3500,N,Y,5
2024/03/11,KS231,CM197,,,KB230,3,349,1030,91,167,91,12181168787,A,2640,2770,N,A,5
2024/03/11,KS231,CM197,,,KB230,3,349,1030,91,167,91,12181169549,A,1620,1780,N,Y,10
2024/03/11,KS231,CM197,,,KB230,3,399,1303,83,233,83,12181168874,A,2100,2200,N,Y,5
2024/03/11,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181169576,A,4640,4870,N,Y,5
2024/03/11,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181169566,A,3600,3780,W,Y,5
2024/03/11,KS231,CM197,,,KB230,3,468,1030,121,226,121,12181169593,A,1120,1230,W,Y,10
2024/03/11,KS231,CM197,,,KB230,3,488,1000,104,280,104,12181169703,A,1240,1360,N,Y,10
2024/03/11,KS231,CM197,,,KB230,3,488,1000,104,280,104,12181169563,A,1060,1160,W,Y,10
2024/03/11,KS231,CM197,,,KB230,3,488,1000,104,280,104,12181169574,A,1060,1160,W,Y,10
2024/03/11,KS231,CM197,,,KB230,3,488,1000,104,280,104,12181169573,A,1320,1450,X,Y,10
2024/03/11,KS231,CM197,,,KB230,3,519,1211,143,233,143,12181169224,A,2020,2120,N,Y,5
2024/03/11,KS231,CM197,,,KB230,3,519,1211,143,233,143,12181169225,A,1120,1230,N,Y,10
2024/03/11,KS231,CM197,,,KB230,3,519,1211,143,233,143,12181169226,A,760,830,N,Y,10
2024/03/11,KS231,CM197,,,KB230,3,519,1211,143,233,143,12181169228,A,1500,1650,N,Y,10
2024/03/11,KS231,CM197,,,KB230,3,519,1211,143,233,143,12181169227,A,660,720,X,Y,10
2024/03/11,KS231,CM197,,,KB230,3,558,1739,113,332,113,12181169620,A,800,880,N,Y,10
2024/03/11,KS231,CM197,,,KB230,3,758,1610,170,418,170,12181169624,A,1000,1100,N,Y,10
2024/03/11,KS231,CM197,,,KB230,3,758,1610,170,418,170,12181169625,A,2000,2200,N,Y,10
2024/03/11,KS231,CM197,,,KB230,3,758,1610,170,418,170,12181169626,A,600,660,N,Y,10
2024/03/11,KS231,CM197,,,KB230,3,765,1500,173,419,173,12181169622,A,1000,1100,N,Y,10
2024/03/11,KS231,CM197,,,KB230,3,765,1620,173,419,173,12181169621,A,1100,1210,N,Y,10
2024/03/11,KS231,CM197,CM197,CM197,KB160,5,460,1200,135,190,135,12181168831,A,780,850,N,Y,10
2024/03/11,KS231,CM197,CM197,CM197,KB160,5,460,1200,135,190,135,12181168854,A,380,410,N,Y,10
2024/03/11,KS231,CM197,CM197,CM197,KB160,5,460,1200,135,190,135,12181168855,A,780,850,N,Y,10
2024/03/11,WLK154,,,CM112,KB120,3,538,2084,188,162,188,12181169267,A,1000,1100,X,A,10
2024/03/12,CM127,CM127,CM127,CM127,CM127,5,225,589,225,0,0,12181169250,T,2480,2600,Y,A,5
2024/03/12,CM127,CM127,CM127,CM127,CM127,5,295,593,295,0,0,12181169251,T,2480,2600,Y,Y,5
2024/03/12,CM127,CM127,CM127,CM127,CM127,5,295,593,295,0,0,12181169252,T,2700,2830,Y,A,5
2024/03/12,CM127,CM127,CM127,CM127,CM127,5,314,613,314,0,0,12181169247,T,1020,1120,Y,A,10
2024/03/12,CM127,CM127,CM127,CM127,CM127,5,314,613,314,0,0,12181169248,T,1420,1560,Y,Y,10
2024/03/12,CM97,,,CM100,CM97,3,0,0,0,0,0,12181168960,W,9100,9550,Y,A,5
2024/03/12,CM97,,,CM127,CM97,3,0,0,0,0,0,12181169722,W,1000,1100,Y,A,10
2024/03/12,CM97,CM127,,,CM97,3,0,0,0,0,0,12181169282,W,2000,2200,Y,A,10
2024/03/12,CM97,CM127,,,CM97,3,41,0,41,0,0,12181169244,U,12000,12240,Y,A,2
2024/03/12,CM97,CM127,,,CM97,3,133,362,133,0,0,12181169244,R,6000,6300,Y,A,5
2024/03/12,CM97,CM127,,,CM97,3,183,244,183,0,0,12181169082,T,3800,3990,Y,A,5
2024/03/12,KA125,,,CM112,CM112,3,300,880,85,130,85,12181169454,A,3000,3150,N,Y,5
2024/03/12,KA225,CM147,,,KB230,3,377,847,76,225,76,12181169282,A,2000,2200,N,Y,10
2024/03/12,KAC125,CM112,,,CM112,3,662,2252,222,218,222,12181169747,A,540,590,N,Y,10
2024/03/12,KAC125,CM112,,,CM112,3,681,1921,210,261,210,12181169727,A,1530,1680,N,Y,10
2024/03/12,KAC125,CM112,,,CM112,3,681,1921,210,261,210,12181169728,A,1530,1680,N,Y,10
2024/03/12,KAC125,CM112,,,CM112,3,681,1921,210,261,210,12181169729,A,1530,1680,N,Y,10
2024/03/12,KAC125,CM112,,,CM112,3,681,1921,210,261,210,12181169730,A,1530,1680,N,Y,10
2024/03/12,KAC125,CM112,,,CM112,3,726,1647,160,406,160,12181169748,A,520,570,N,Y,10
2024/03/12,KAC125,CM127,,,KB120,3,600,1639,175,250,175,12181169753,A,3500,3670,N,Y,5
2024/03/12,KAC125,CM127,,,KB120,3,670,1739,175,320,175,12181169755,A,1500,1650,N,Y,10
2024/03/12,KAC125,CM127,,,KB120,3,700,1839,200,300,200,12181169754,A,1500,1650,N,Y,10
2024/03/12,KAC155,,,CM127,KB120,3,260,880,85,90,85,12181169751,A,18000,18360,Y,A,2
2024/03/12,KAC155,,,CM127,KB120,3,350,880,85,180,85,12181169752,A,12000,12240,N,A,2
2024/03/12,KB120,,,CM112,CM127,3,721,1200,721,0,0,12181169270,G,625,680,Y,Y,10
2024/03/12,KB120,CM112,,,CM127,3,248,828,89,70,89,12181169271,A,4000,4200,N,Y,5
2024/03/12,KB120,CM112,,,KB120,3,449,1325,126,197,126,12181168960,A,9100,9550,X,Y,5
2024/03/12,KB120,CM127,CM127,CM127,KB120,5,410,1310,85,240,85,12181169286,A,520,570,N,Y,10
2024/03/12,KB160,,,CM127,KB120,3,565,1271,130,305,130,12181169285,A,4400,4620,X,Y,5
2024/03/12,KB160,,,CM127,KB120,3,664,1271,130,404,130,12181168897,A,740,810,X,Y,10
2024/03/12,KB160,CM127,,,KB160,3,0,0,0,0,0,12181169177,W,5680,5960,Y,A,5
2024/03/12,KB160,CM127,,,KB160,3,0,0,0,0,0,12181169219,W,3480,3650,Y,A,5
2024/03/12,KB160,CM127,,,KB160,3,145,0,145,0,0,12181169165,U,3750,3930,Y,A,5
2024/03/12,KB160,CM127,,,KB160,3,145,0,145,0,0,12181169175,U,3060,3210,Y,A,5
2024/03/12,KB160,CM127,,,KB160,3,145,0,145,0,0,12181169198,U,7230,7590,Y,A,5
2024/03/12,KB160,CM127,,,KB160,3,145,0,145,0,0,12181169217,U,3690,3870,Y,A,5
2024/03/12,KB160,CM127,,,KB160,3,175,0,175,0,0,12181168596,U,1230,1350,Y,A,10
2024/03/12,KB160,CM127,,,KB160,3,175,0,175,0,0,12181169176,U,1420,1560,Y,A,10
2024/03/12,KB160,CM127,,,KB160,3,205,0,205,0,0,12181169033,U,2660,2790,Y,Y,5
2024/03/12,KB160,CM127,,,KB160,3,205,0,205,0,0,12181169179,U,830,910,Y,A,10
2024/03/12,KB160,CM127,,,KB160,3,215,0,215,0,0,12181169178,U,810,890,Y,A,10
2024/03/12,KB160,CM127,,,KB160,3,215,0,215,0,0,12181169211,U,1610,1770,Y,A,10
2024/03/12,KB160,CM127,CM127,CM127,KB160,5,125,1390,125,0,0,12181169406,V,4900,5140,Y,A,5
2024/03/12,KB160,CM127,CM127,CM127,KB160,5,220,1460,220,0,0,12181168633,V,800,880,Y,A,10
2024/03/12,KB160,CM127,CM127,CM127,KB160,5,232,0,232,0,0,12181169199,U,980,1070,Y,A,10
2024/03/12,KB160,CM127,CM127,CM127,KB160,5,232,0,232,0,0,12181169201,U,1000,1100,Y,A,10
2024/03/12,KB160,CM127,CM127,CM127,KB160,5,232,0,232,0,0,12181169202,U,980,1070,Y,A,10
2024/03/12,KB160,CM127,CM127,CM127,KB160,5,465,1200,87,291,87,12181168891,A,300,330,N,Y,10
2024/03/12,KB160,CM127,CM127,CM127,KB160,5,543,1454,178,187,178,12181168836,A,560,610,N,Y,10
2024/03/12,KB160,CM127,CM127,CM127,KB160,5,543,1454,178,187,178,12181168861,A,1760,1930,N,Y,10
2024/03/12,KB160,CM127,CM127,CM127,KB160,5,543,1454,178,187,178,12181169273,A,1000,1100,N,Y,10
2024/03/12,KB160,CM127,CM127,CM127,KB160,5,553,1376,129,295,129,12181169731,A,10000,10500,N,Y,5
2024/03/12,KB160,CM127,CM127,CM127,KB160,5,553,1376,129,295,129,12181169775,A,8000,8400,N,Y,5
2024/03/12,KB230,CM127,CM127,CM127,KB160,5,490,1270,125,240,125,12181169250,A,2480,2600,N,Y,5
2024/03/12,KB230,CM127,CM127,CM127,KB160,5,540,1280,115,310,115,12181169251,A,2480,2600,N,Y,5
2024/03/12,KB230,CM127,CM127,CM127,KB160,5,540,1280,115,310,115,12181169252,A,2700,2830,N,Y,5
2024/03/12,KB230,CM127,CM127,CM127,KB230,5,580,1322,125,330,125,12181169247,A,1020,1120,N,Y,10
2024/03/12,KB230,CM127,CM127,CM127,KB230,5,580,1322,125,330,125,12181169248,A,1420,1560,N,Y,10
2024/03/12,KB230,CM127,CM127,CM127,KB230,5,611,1474,128,355,128,12181169723,A,7700,8080,N,Y,5
2024/03/12,KB230,CM127,CM127,CM127,KB230,5,611,1474,128,355,128,12181169724,A,2000,2200,N,Y,10
2024/03/12,KB230,CM147,,,CM147,3,195,1420,195,0,0,12181168508,V,2400,2520,Y,A,5
2024/03/12,KB230,CM147,,,CM147,3,195,1420,195,0,0,12181169397,V,4120,4320,Y,A,5
2024/03/12,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181169303,V,13000,13260,Y,A,2
2024/03/12,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181169372,V,10660,10870,Y,A,2
2024/03/12,KB230,CM147,,,CM147,3,205,1282,205,0,0,12181169429,V,2400,2520,Y,A,5
2024/03/12,KB230,CM147,,,CM147,3,209,1310,209,0,0,12181169168,V,590,640,Y,A,10
2024/03/12,KB230,CM147,CM147,CM147,KB230,5,390,1060,92,206,92,12181168834,A,860,940,N,A,10
2024/03/12,KB230,CM147,CM147,CM147,KB230,5,390,1060,92,206,92,12181168858,A,960,1050,N,A,10
2024/03/12,KI158,CM112,,,KB120,3,381,1123,113,155,113,12181169610,A,3000,3150,N,Y,5
2024/03/12,KL205,,,CM197,KL205,3,1065,880,1065,0,0,12181167989,G,6000,6300,Y,Y,5
2024/03/12,KS121,,,CM127,KB120,3,711,1100,711,0,0,12181169092,S,1500,1650,Y,Y,10
2024/03/12,KS121,CM127,,,KB120,3,265,1109,81,103,81,12181169244,A,6000,6300,N,Y,5
2024/03/12,KS121,CM127,,,KB120,3,315,874,61,193,61,12181168903,A,1360,1490,N,A,10
2024/03/12,KS121,CM127,,,KB120,3,387,1453,127,133,127,12181169406,E,4900,5140,W,Y,5
2024/03/12,KS121,CM127,CM127,CM127,KB120,5,455,1170,100,255,100,12181168898,A,4380,4590,N,A,5
2024/03/12,KS121,CM127,CM127,CM127,KB120,5,458,1190,94,270,94,12181169350,E,5486,5760,N,Y,5
